t,nu_0p05,nu_0p10,nu_0p15,nu_0p20,nu_0p25,nu_0p30,nu_0p40,nu_0p55,nu_0p70,nu_0p85,nu_1p00,nu_1p30,nu_1p70,nu_2p20,nu_3p00
3.225000000000000000e+01,3.165821819583926056e-01,2.960988631890961176e-01,2.852154406565899358e-01,2.780305479343164188e-01,2.725623209714583273e-01,2.682300052251787026e-01,2.617437063049206092e-01,2.551416454436976622e-01,2.505928087532423576e-01,2.472316449376508463e-01,2.446296525254291754e-01,2.408352253632788098e-01,2.374580484037305816e-01,2.346581109417948952e-01,2.318046686478620888e-01
3.250000000000000000e+01,3.166666370898655325e-01,2.960606180528200237e-01,2.852247410116152126e-01,2.780354939187013597e-01,2.725627951157681972e-01,2.682297893241149533e-01,2.617436828752051081e-01,2.551416481200940445e-01,2.505928099785049157e-01,2.472316467511398996e-01,2.446296553079921055e-01,2.408352299418474451e-01,2.374580552767184272e-01,2.346581199337418044e-01,2.318046790941679092e-01
3.275000000000000000e+01,3.167363800047873768e-01,2.960259081023868810e-01,2.852344793317365124e-01,2.780400225872776687e-01,2.725631076224492300e-01,2.682295578343842357e-01,2.617436638965871532e-01,2.551416506985510479e-01,2.505928111930014746e-01,2.472316485778209560e-01,2.446296580487521133e-01,2.408352345641992520e-01,2.374580619768151268e-01,2.346581286355571561e-01,2.318046899478764244e-01
3.300000000000000000e+01,3.167920133682168848e-01,2.959945941258751434e-01,2.852445372509485599e-01,2.780441341719431803e-01,2.725632762129045483e-01,2.682293168875860001e-01,2.617436489675536992e-01,2.551416531205518146e-01,2.505928124411626601e-01,2.472316503946851429e-01,2.446296607483766650e-01,2.408352390757320105e-01,2.374580684917200202e-01,2.346581371858536547e-01,2.318047017104010732e-01
3.325000000000000000e+01,3.168341945011731720e-01,2.959665329941776890e-01,2.852548053642458559e-01,2.780478334262216356e-01,2.725633181673940975e-01,2.682290718457044920e-01,2.617436376753776162e-01,2.551416553964234724e-01,2.505928136342027157e-01,2.472316522547783613e-01,2.446296634182189844e-01,2.408352435121729473e-01,2.374580750686766661e-01,2.346581455250238146e-01,2.318047110418137158e-01
3.350000000000000000e+01,3.168636263056281988e-01,2.959415789314023826e-01,2.852651831930231308e-01,2.780511290426075921e-01,2.725632501572558541e-01,2.682288273050191241e-01,2.617436295978137761e-01,2.551416575018088384e-01,2.505928148512521214e-01,2.472316540371638505e-01,2.446296661198137656e-01,2.408352478311523159e-01,2.374580812053073975e-01,2.346581536097900045e-01,2.318047211751257941e-01
3.375000000000000000e+01,3.168810481879315022e-01,2.959195845948729420e-01,2.852755790972661964e-01,2.780540330976163377e-01,2.725630880788489363e-01,2.682285871573693581e-01,2.617436243307564858e-01,2.551416594404152804e-01,2.505928160442666419e-01,2.472316558611588611e-01,2.446296686918995877e-01,2.408352520815124354e-01,2.374580873624231037e-01,2.346581617253768459e-01,2.318047319143732854e-01
3.400000000000000000e+01,3.168872271334077229e-01,2.959004019939264207e-01,2.852859101312312795e-01,2.780565605171527177e-01,2.725628469497554107e-01,2.682283546128934049e-01,2.617436214793637528e-01,2.551416612018212460e-01,2.505928172429424117e-01,2.472316576502861518e-01,2.446296713028985326e-01,2.408352563972183946e-01,2.374580936090512906e-01,2.346581694463523715e-01,2.318047409730916997e-01
3.425000000000000000e+01,3.168829490666071891e-01,2.958838832697682220e-01,2.852961018547594541e-01,2.780587285778313711e-01,2.725625408072506750e-01,2.682281322768552689e-01,2.617436206744969684e-01,2.551416628081176197e-01,2.505928184018778593e-01,2.472316594629973552e-01,2.446296738510926883e-01,2.408352604096601901e-01,2.374580993532331707e-01,2.346581770635702557e-01,2.318047504818774307e-01
3.450000000000000000e+01,3.168690106128141393e-01,2.958698813598749089e-01,2.853060880988793624e-01,2.780605564355632664e-01,2.725621826621009713e-01,2.682279221756305176e-01,2.617436215596101734e-01,2.551416642646597843e-01,2.505928195649033685e-01,2.472316612167265171e-01,2.446296764153536030e-01,2.408352644914971696e-01,2.374581052058831743e-01,2.346581848077927412e-01,2.318047602944892926e-01
3.475000000000000000e+01,3.168462113562756644e-01,2.958582505633129411e-01,2.853158106961433127e-01,2.780620646934604534e-01,2.725617844442803639e-01,2.682277258327014358e-01,2.617436238206474752e-01,2.551416655774778608e-01,2.505928207157136489e-01,2.472316629867010174e-01,2.446296788902138364e-01,2.408352685049948427e-01,2.374581109829387304e-01,2.346581919886829015e-01,2.318047691492886031e-01
3.500000000000000000e+01,3.168153466723612754e-01,2.958488470246238844e-01,2.853252191739703569e-01,2.780632749975218698e-01,2.725613569984640661e-01,2.682275443006489901e-01,2.617436271626603084e-01,2.551416667601628663e-01,2.505928218511392913e-01,2.472316647482262764e-01,2.446296813723911334e-01,2.408352724474233653e-01,2.374581165708070096e-01,2.346581991974156234e-01,2.318047781069549618e-01
3.525000000000000000e+01,3.167772011917626140e-01,2.958415291476301778e-01,2.853342704208932101e-01,2.780642096748005554e-01,2.725609100717596434e-01,2.682273782413021057e-01,2.617436313299509321e-01,2.551416678291282270e-01,2.505928229676857577e-01,2.472316664855455370e-01,2.446296838488891678e-01,2.408352763171871525e-01,2.374581221289972788e-01,2.346582066161024827e-01,2.318047870754771922e-01
3.550000000000000000e+01,3.167325429377449431e-01,2.958361579525146667e-01,2.853429283259883986e-01,2.780648914015836914e-01,2.725604523445341321e-01,2.682272279515064417e-01,2.617436360816357555e-01,2.551416688025847090e-01,2.505928240755349590e-01,2.472316682060230475e-01,2.446296862594705135e-01,2.408352801248006270e-01,2.374581275182649220e-01,2.346582133175153517e-01,2.318047956774038632e-01
3.575000000000000000e+01,3.166821181606301883e-01,2.958325973835216893e-01,2.853511633999258335e-01,2.780653429131869636e-01,2.725599914442418115e-01,2.682270934347207314e-01,2.617436412252951983e-01,2.551416696772665915e-01,2.505928251853099531e-01,2.472316699112119265e-01,2.446296886650346225e-01,2.408352840028659680e-01,2.374581329669666063e-01,2.346582201626643827e-01,2.318048042363388961e-01
3.600000000000000000e+01,3.166266468793011990e-01,2.958307145772391400e-01,2.853589523773524261e-01,2.780655867404431270e-01,2.725595339974752340e-01,2.682269744260861732e-01,2.617436465826314951e-01,2.551416704789020717e-01,2.505928262631738068e-01,2.472316716339010290e-01,2.446296910252516166e-01,2.408352876193320391e-01,2.374581381350847342e-01,2.346582272900077093e-01,2.318048124277808097e-01
3.625000000000000000e+01,3.165668191254494279e-01,2.958303800949598217e-01,2.853662778084997687e-01,2.780656449871418134e-01,2.725590856661646022e-01,2.682268704626380451e-01,2.617436520147753964e-01,2.551416712112894447e-01,2.505928273424108954e-01,2.472316732910184167e-01,2.446296934256596556e-01,2.408352913022852038e-01,2.374581433030569233e-01,2.346582335604067426e-01,2.318048205726420119e-01
3.650000000000000000e+01,3.165032918747158197e-01,2.958314681269785806e-01,2.853731276414034346e-01,2.780655391332979565e-01,2.725586512168252651e-01,2.682267808980305923e-01,2.617436573895492447e-01,2.551416718982413845e-01,2.505928284022683750e-01,2.472316749708891592e-01,2.446296956979600590e-01,2.408352949416954769e-01,2.374581486159232091e-01,2.346582400772249111e-01,2.318048290190094229e-01
3.675000000000000000e+01,3.164366866387986477e-01,2.958338566702493622e-01,2.853794948010650590e-01,2.780652898759704561e-01,2.725582345660035322e-01,2.682267049613219490e-01,2.617436626201672945e-01,2.551416725236160810e-01,2.505928294771410658e-01,2.472316766082340023e-01,2.446296980073863758e-01,2.408352985049523332e-01,2.374581534397877114e-01,2.346582468539673283e-01,2.318048364889604140e-01
3.700000000000000000e+01,3.163675876835284062e-01,2.958374276852996365e-01,2.853853767663696583e-01,2.780649169902171813e-01,2.725578388554720233e-01,2.682266417688100035e-01,2.617436676227221093e-01,2.551416731206613275e-01,2.505928305052800842e-01,2.472316782692650372e-01,2.446297002809451060e-01,2.408353020252522736e-01,2.374581584051150274e-01,2.346582528188631278e-01,2.318048442175620616e-01
3.725000000000000000e+01,3.162965408319888816e-01,2.958420672310980715e-01,2.853907751502196000e-01,2.780644392250113395e-01,2.725574665059172230e-01,2.682265903797936835e-01,2.617436723475413118e-01,2.551416736794956397e-01,2.505928315500720593e-01,2.472316798649107639e-01,2.446297025405769210e-01,2.408353054827986339e-01,2.374581633623135402e-01,2.346582590358722020e-01,2.318048525774005775e-01
3.750000000000000000e+01,3.162240528053320565e-01,2.958476655838623848e-01,2.853956952848841211e-01,2.780638742168868860e-01,2.725571192966775302e-01,2.682265497974309354e-01,2.617436767403376607e-01,2.551416742273913130e-01,2.505928325711215821e-01,2.472316814769283111e-01,2.446297047503218636e-01,2.408353090028958476e-01,2.374581681010508039e-01,2.346582654017723424e-01,2.318048593729245266e-01
3.775000000000000000e+01,3.161505910515599038e-01,2.958541173369670929e-01,2.854001458166546268e-01,2.780632384340271379e-01,2.725567984176571201e-01,2.682265190132944177e-01,2.617436807865955450e-01,2.551416747358070669e-01,2.505928336036300497e-01,2.472316830717013469e-01,2.446297069484958120e-01,2.408353123054206846e-01,2.374581728786549495e-01,2.346582711760430429e-01,2.318048667195892754e-01
3.800000000000000000e+01,3.160765840094148516e-01,2.958613214869995067e-01,2.854041383110843544e-01,2.780625471318451392e-01,2.725565045454198532e-01,2.682264970056973397e-01,2.617436844627558101e-01,2.551416752432580370e-01,2.505928346000297902e-01,2.472316846524525713e-01,2.446297091593137296e-01,2.408353156614642943e-01,2.374581775108655923e-01,2.346582771169876680e-01,2.318048746949012695e-01
3.825000000000000000e+01,3.160024217535728486e-01,2.958691815022782556e-01,2.854076868715342830e-01,2.780618143355875205e-01,2.725562378947309905e-01,2.682264827818036657e-01,2.617436877738215650e-01,2.551416757309879491e-01,2.505928356059266560e-01,2.472316862068523469e-01,2.446297112869434687e-01,2.408353189914302916e-01,2.374581821662908876e-01,2.346582831052950180e-01,2.318048811760610728e-01
3.850000000000000000e+01,3.159284569684330246e-01,2.958776053782502524e-01,2.854108077735451610e-01,2.780610528320455188e-01,2.725559982918953628e-01,2.682264753662433887e-01,2.617436907098640297e-01,2.551416762221771495e-01,2.505928366004782637e-01,2.472316877524472212e-01,2.446297134363807080e-01,2.408353222386228620e-01,2.374581866490527993e-01,2.346582887018787422e-01,2.318048881702489128e-01
3.875000000000000000e+01,3.158550061980009982e-01,2.958865056768392177e-01,2.854135191163983953e-01,2.780602741837216452e-01,2.725557852187112107e-01,2.682264738336062604e-01,2.617436932959110729e-01,2.551416766916497214e-01,2.505928375904805661e-01,2.472316893052433073e-01,2.446297155297573189e-01,2.408353254653272379e-01,2.374581911024389869e-01,2.346582943869940097e-01,2.318048955457235327e-01
3.900000000000000000e+01,3.157823513220653910e-01,2.958957995527546347e-01,2.854158404934595827e-01,2.780594887462665699e-01,2.725555978773148702e-01,2.682264772961374666e-01,2.617436955382713704e-01,2.551416771680207196e-01,2.505928385618739207e-01,2.472316908094177312e-01,2.446297176500544790e-01,2.408353286270548121e-01,2.374581956755340284e-01,2.346583000267480346e-01,2.318049019815233980e-01
3.925000000000000000e+01,3.157107412116681999e-01,2.959054087639086394e-01,2.854177926814536193e-01,2.780587057053438005e-01,2.725554352295921356e-01,2.682264849351436165e-01,2.617436974671957239e-01,2.551416776375932116e-01,2.505928395319268476e-01,2.472316923230352681e-01,2.446297196842392163e-01,2.408353318428585743e-01,2.374581998727370302e-01,2.346583054564967963e-01,2.318049086489595012e-01
3.950000000000000000e+01,3.156403935195638000e-01,2.959152596689562653e-01,2.854193973512422211e-01,2.780579331147992050e-01,2.725552960563307758e-01,2.682264959812440952e-01,2.617436990924865703e-01,2.551416781117419874e-01,2.505928405016794591e-01,2.472316938051038471e-01,2.446297217348288588e-01,2.408353348770670699e-01,2.374582041721286230e-01,2.346583109033865688e-01,2.318049154584355676e-01
3.975000000000000000e+01,3.155714965660521565e-01,2.959252832096653241e-01,2.854206767991581684e-01,2.780571779506896268e-01,2.725551789868349561e-01,2.682265097374885721e-01,2.617437004523834321e-01,2.551416785752569361e-01,2.505928414521692571e-01,2.472316953096780900e-01,2.446297237705675753e-01,2.408353379525979276e-01,2.374582085077253379e-01,2.346583162203190465e-01,2.318049218621693885e-01
4.000000000000000000e+01,3.155042112835099166e-01,2.959354148805907747e-01,2.854216537006167287e-01,2.780564461615285254e-01,2.725550825481305450e-01,2.682265255614483812e-01,2.617437015643030440e-01,2.551416790454020811e-01,2.505928423998152188e-01,2.472316967485184425e-01,2.446297257706777917e-01,2.408353410156784113e-01,2.374582125971439195e-01,2.346583214925515581e-01,2.318049282255814358e-01
4.025000000000000000e+01,3.154386731876172578e-01,2.959455946837393769e-01,2.854223508838961698e-01,2.780557427321335151e-01,2.725550051891728054e-01,2.682265428878750080e-01,2.617437024623199826e-01,2.551416795150356909e-01,2.505928433361625518e-01,2.472316982068154256e-01,2.446297277514636326e-01,2.408353439898459902e-01,2.374582167507635899e-01,2.346583266760771114e-01,2.318049344991333360e-01
4.050000000000000000e+01,3.153749943470912642e-01,2.959557670710937227e-01,2.854227911267393503e-01,2.780550717426908403e-01,2.725549453238937381e-01,2.682265612056031756e-01,2.617437031615531540e-01,2.551416799856752737e-01,2.505928442821757640e-01,2.472316996441770998e-01,2.446297297071549914e-01,2.408353469616090203e-01,2.374582208161820085e-01,2.346583317338765962e-01,2.318049406565370063e-01
4.075000000000000000e+01,3.153132653278523656e-01,2.959658808731648327e-01,2.854229969730705530e-01,2.780544364388995993e-01,2.725549013459263037e-01,2.682265800741372996e-01,2.617437036979872178e-01,2.551416804519274217e-01,2.505928451954841374e-01,2.472317010774691126e-01,2.446297316896563212e-01,2.408353498660971981e-01,2.374582248506759419e-01,2.346583368567699834e-01,2.318049469623639780e-01
4.100000000000000000e+01,3.152535570913114205e-01,2.959758892161201693e-01,2.854229905714734117e-01,2.780538392932065950e-01,2.725548716623695245e-01,2.682265991033273012e-01,2.617437040886730903e-01,2.551416809214003822e-01,2.505928461202631685e-01,2.472317024794482010e-01,2.446297335770965531e-01,2.408353528167856139e-01,2.374582287935145808e-01,2.346583417510948733e-01,2.318049527268856158e-01
4.125000000000000000e+01,3.151959228299002214e-01,2.959857494258270050e-01,2.854227935319388343e-01,2.780532820757329882e-01,2.725548547038924019e-01,2.682266179709701381e-01,2.617437043618335846e-01,2.551416813935600270e-01,2.505928470246487905e-01,2.472317038791501109e-01,2.446297354938647972e-01,2.408353556161875186e-01,2.374582326811096600e-01,2.346583466102819537e-01,2.318049586155207231e-01
4.150000000000000000e+01,3.151403997269137669e-01,2.959954229216498200e-01,2.854224268034867285e-01,2.780527659163021803e-01,2.725548489534596053e-01,2.682266363988198843e-01,2.617437045297461573e-01,2.551416818614795634e-01,2.505928479424940347e-01,2.472317052796125791e-01,2.446297373731825264e-01,2.408353584460931895e-01,2.374582366589847171e-01,2.346583515911504769e-01,2.318049649152500447e-01
4.175000000000000000e+01,3.150870106300028839e-01,2.960048750986856159e-01,2.854219105686806590e-01,2.780522913744949975e-01,2.725548529484743687e-01,2.682266541654945158e-01,2.617437046201260831e-01,2.551416823291728919e-01,2.505928488259118736e-01,2.472317066457257462e-01,2.446297392565042195e-01,2.408353612746626238e-01,2.374582403610380477e-01,2.346583562159396397e-01,2.318049701948830532e-01
4.200000000000000000e+01,3.150357656312156029e-01,2.960140752012328513e-01,2.854212641571992060e-01,2.780518584976887642e-01,2.725548653018846634e-01,2.682266710863311920e-01,2.617437046448076732e-01,2.551416827958493672e-01,2.505928497205204830e-01,2.472317080121513855e-01,2.446297410865517774e-01,2.408353640091197845e-01,2.374582441256272713e-01,2.346583608882626404e-01,2.318049758316934605e-01
4.225000000000000000e+01,3.149866635484576127e-01,2.960229961863489745e-01,2.854205059734166161e-01,2.780514668864939587e-01,2.725548847012309039e-01,2.682266870280696769e-01,2.617437046229567632e-01,2.551416832673172319e-01,2.505928506025992819e-01,2.472317093563641821e-01,2.446297429173731330e-01,2.408353667561230760e-01,2.374582479589246731e-01,2.346583657337102669e-01,2.318049820736892419e-01
4.250000000000000000e+01,3.149396933054840475e-01,2.960316145800210852e-01,2.854196534414632502e-01,2.780511157488823049e-01,2.725549099265162090e-01,2.682267018859632035e-01,2.617437045616415880e-01,2.551416837292616036e-01,2.505928514855455536e-01,2.472317107213141962e-01,2.446297447497020605e-01,2.408353694338729589e-01,2.374582515239389569e-01,2.346583701069039629e-01,2.318049869514176020e-01
4.275000000000000000e+01,3.148948352096610503e-01,2.960399103257414510e-01,2.854187229624415845e-01,2.780508039609704274e-01,2.725549398431466597e-01,2.682267155949688009e-01,2.617437044792691458e-01,2.551416841944557645e-01,2.505928523484759474e-01,2.472317120241102617e-01,2.446297465302917640e-01,2.408353721507861533e-01,2.374582551710189560e-01,2.346583746030663220e-01,2.318049923518199773e-01
4.300000000000000000e+01,3.148520621280676557e-01,2.960478666275506709e-01,2.854177298868674773e-01,2.780505301139688523e-01,2.725549734141228808e-01,2.682267281110879420e-01,2.617437043819599851e-01,2.551416846546538664e-01,2.505928532133591125e-01,2.472317133476449325e-01,2.446297483152264363e-01,2.408353747422857793e-01,2.374582587739963446e-01,2.346583793191469591e-01,2.318049981572920804e-01
4.325000000000000000e+01,3.148113405637062434e-01,2.960554697873168384e-01,2.854166884962416328e-01,2.780502925677431070e-01,2.725550096916016241e-01,2.682267394247240810e-01,2.617437042803102965e-01,2.551416851215828618e-01,2.505928540749115530e-01,2.472317146480012828e-01,2.446297500650421453e-01,2.408353773548688459e-01,2.374582623022652161e-01,2.346583834571490945e-01,2.318050030405314765e-01
4.350000000000000000e+01,3.147726316351258102e-01,2.960627090383935456e-01,2.854156119979491257e-01,2.780500894919338273e-01,2.725550478275535760e-01,2.682267495398559798e-01,2.617437041768493344e-01,2.551416855742624223e-01,2.505928549248052084e-01,2.472317159522177121e-01,2.446297518414727590e-01,2.408353799753770730e-01,2.374582658021429926e-01,2.346583877869594659e-01,2.318050082186369765e-01
4.375000000000000000e+01,3.147358919629977270e-01,2.960695763758412480e-01,2.854145125275720507e-01,2.780499189133062155e-01,2.725550870610920495e-01,2.682267584845875463e-01,2.617437040821715133e-01,2.551416860335724568e-01,2.505928557679158453e-01,2.472317172218762571e-01,2.446297535364689857e-01,2.408353824974775459e-01,2.374582692256399508e-01,2.346583923198954369e-01,2.318050136071161949e-01
4.400000000000000000e+01,3.147010744684374250e-01,2.960760663849544283e-01,2.854134011623107314e-01,2.780497787488844241e-01,2.725551267251203891e-01,2.682267662946439257e-01,2.617437039981547753e-01,2.551416864844924248e-01,2.505928566045172445e-01,2.472317184944699542e-01,2.446297552539091202e-01,2.408353850446431632e-01,2.374582727146331007e-01,2.346583962971222903e-01,2.318050185026185595e-01
4.425000000000000000e+01,3.146681290876937043e-01,2.960821760683152171e-01,2.854122879389273115e-01,2.780496668454126019e-01,2.725551662338307479e-01,2.682267730261772010e-01,2.617437039288494360e-01,2.551416869435261248e-01,2.505928574462360503e-01,2.472317197630994889e-01,2.446297569516536208e-01,2.408353875209589823e-01,2.374582760077280918e-01,2.346584004696260495e-01,2.318050234713755764e-01
4.450000000000000000e+01,3.146370034087326850e-01,2.960879046729570918e-01,2.854111818812092305e-01,2.780495810064220752e-01,2.725552050892153244e-01,2.682267787373052714e-01,2.617437038740628719e-01,2.551416873855794631e-01,2.505928582648017655e-01,2.472317210087193462e-01,2.446297586341918684e-01,2.408353900302094563e-01,2.374582793308190887e-01,2.346584047649970528e-01,2.318050284606335831e-01
4.475000000000000000e+01,3.146076432349091401e-01,2.960932535181488579e-01,2.854100910304555039e-01,2.780495190257427640e-01,2.725552428657800341e-01,2.682267834985282984e-01,2.617437038387924741e-01,2.551416878351537854e-01,2.505928590887414598e-01,2.472317222477896370e-01,2.446297602892499590e-01,2.408353924363334786e-01,2.374582827473694091e-01,2.346584086549109993e-01,2.318050332838120509e-01
4.500000000000000000e+01,3.145799930814194845e-01,2.960982258250689503e-01,2.854090224835533762e-01,2.780494787069309193e-01,2.725552792144865788e-01,2.682267873785161294e-01,2.617437038226731461e-01,2.551416882771833650e-01,2.505928598984119571e-01,2.472317234720867729e-01,2.446297619330214668e-01,2.408353948553517976e-01,2.374582858787812334e-01,2.346584126784854729e-01,2.318050381461661535e-01
4.525000000000000000e+01,3.145539966098066520e-01,2.961028265487349320e-01,2.854079824318294656e-01,2.780494578896333668e-01,2.725553138486158655e-01,2.682267904564874517e-01,2.617437038253707104e-01,2.551416887237105691e-01,2.505928607205851200e-01,2.472317247101929738e-01,2.446297635909960855e-01,2.408353972900834084e-01,2.374582891054196621e-01,2.346584167510091801e-01,2.318050427524109003e-01
4.550000000000000000e+01,3.145295970060106860e-01,2.961070622133278318e-01,2.854069762060697513e-01,2.780494544637103771e-01,2.725553465486652005e-01,2.682267928062394557e-01,2.617437038458368948e-01,2.551416891576356316e-01,2.505928615097988144e-01,2.472317259004447043e-01,2.446297651850745103e-01,2.408353996229288252e-01,2.374582923228441000e-01,2.346584205565056536e-01,2.318050473874449235e-01
4.575000000000000000e+01,3.145067373069883598e-01,2.961109407513599634e-01,2.854060083212294763e-01,2.780494663907386310e-01,2.725553771464769848e-01,2.682267945063419035e-01,2.617437038854840137e-01,2.551416895958646402e-01,2.505928623111290943e-01,2.472317271068393552e-01,2.446297667992999303e-01,2.408354019859404449e-01,2.374582954303952886e-01,2.346584244388887908e-01,2.318050522763927812e-01
4.600000000000000000e+01,3.144853606809249191e-01,2.961144713476679402e-01,2.854050825261170155e-01,2.780494917117111719e-01,2.725554055284502009e-01,2.682267956280679488e-01,2.617437039433676005e-01,2.551416900293873580e-01,2.505928630992003692e-01,2.472317282885463374e-01,2.446297683760128572e-01,2.408354042877260681e-01,2.374582985598536478e-01,2.346584283021881934e-01,2.318050565143960629e-01
4.625000000000000000e+01,3.144654106659356407e-01,2.961176642883729393e-01,2.854042018506880996e-01,2.780495285626114477e-01,2.725554316214804929e-01,2.682267962473787737e-01,2.617437040165483952e-01,2.551416904633292959e-01,2.505928638918819007e-01,2.472317294802517107e-01,2.446297699684232274e-01,2.408354066115245828e-01,2.374583015959312593e-01,2.346584320259839651e-01,2.318050609716235666e-01
4.650000000000000000e+01,3.144468313712195373e-01,2.961205308155432925e-01,2.854033686574543593e-01,2.780495751783302882e-01,2.725554553978171701e-01,2.682267964310617869e-01,2.617437041044517465e-01,2.551416908888423096e-01,2.505928646638155288e-01,2.472317306351713151e-01,2.446297715065516298e-01,2.408354088514880476e-01,2.374583046768027894e-01,2.346584357743897453e-01,2.318050658929581009e-01
4.675000000000000000e+01,3.144295676453887078e-01,2.961230829881033033e-01,2.854025846898894381e-01,2.780496299044537545e-01,2.725554768599209310e-01,2.682267962466203248e-01,2.617437042063845420e-01,2.551416913158500721e-01,2.505928654399992572e-01,2.472317317970799677e-01,2.446297730535824111e-01,2.408354110972297513e-01,2.374583076265696646e-01,2.346584394410718699e-01,2.318050697761925849e-01
4.700000000000000000e+01,3.144135652152825755e-01,2.961253335490900418e-01,2.854018511241704914e-01,2.780496911965788520e-01,2.725554960439919849e-01,2.682267957520264590e-01,2.617437043219292270e-01,2.551416917408593221e-01,2.505928662107763105e-01,2.472317329514031325e-01,2.446297745949609914e-01,2.408354133652737816e-01,2.374583105796269078e-01,2.346584430857577008e-01,2.318050740651856068e-01
4.725000000000000000e+01,3.143987707992879632e-01,2.961272957998384858e-01,2.854011686163647754e-01,2.780497576274823524e-01,2.725555130072154775e-01,2.682267950071522411e-01,2.617437044466636165e-01,2.551416921626237233e-01,2.505928669754194926e-01,2.472317340917068729e-01,2.446297761061246578e-01,2.408354155286342169e-01,2.374583136313782594e-01,2.346584466778966205e-01,2.318050787636373733e-01
4.750000000000000000e+01,3.143851321979664326e-01,2.961289834809532895e-01,2.854005373522519595e-01,2.780498278841261883e-01,2.725555278330561437e-01,2.682267940616409607e-01,2.617437045812960883e-01,2.551416925798897228e-01,2.505928677306005214e-01,2.472317352201876539e-01,2.446297776102409061e-01,2.408354177247766514e-01,2.374583164132122726e-01,2.346584501886357921e-01,2.318050825652849256e-01
4.775000000000000000e+01,3.143725983652827516e-01,2.961304106606935660e-01,2.853999570926827323e-01,2.780499007724288041e-01,2.725555406177568307e-01,2.682267929643419313e-01,2.617437047238944658e-01,2.551416929961013436e-01,2.505928684827766206e-01,2.472317363398134349e-01,2.446297790936215744e-01,2.408354198713656136e-01,2.374583192862052272e-01,2.346584537566771822e-01,2.318050866949699640e-01
4.800000000000000000e+01,3.143611194629430394e-01,2.961315916304420037e-01,2.853994272209707805e-01,2.780499752112206568e-01,2.725555514746549890e-01,2.682267917544938207e-01,2.617437048751281026e-01,2.551416934128613589e-01,2.505928692367943023e-01,2.472317374677421298e-01,2.446297806011251963e-01,2.408354220287839409e-01,2.374583221779394682e-01,2.346584571689152576e-01,2.318050910735155179e-01
4.825000000000000000e+01,3.143506469003043424e-01,2.961325408077446486e-01,2.853989467847772854e-01,2.780500502337198698e-01,2.725555605229939560e-01,2.682267904724890961e-01,2.617437050297316548e-01,2.551416938230329223e-01,2.505928699747433930e-01,2.472317385593494343e-01,2.446297820354843555e-01,2.408354241191679734e-01,2.374583249315187494e-01,2.346584605644604637e-01,2.318050949072645861e-01
4.850000000000000000e+01,3.143411333620046433e-01,2.961332726463728471e-01,2.853985145395006584e-01,2.780501249804734898e-01,2.725555678941782856e-01,2.682267891490757172e-01,2.617437051899796918e-01,2.551416942323503356e-01,2.505928707136972355e-01,2.472317396623258667e-01,2.446297834940248384e-01,2.408354262091271236e-01,2.374583277272744042e-01,2.346584640581879655e-01,2.318050988859090555e-01
4.875000000000000000e+01,3.143325328251680983e-01,2.961338015539035640e-01,2.853981289866385773e-01,2.780501986997082065e-01,2.725555737197471462e-01,2.682267878142405304e-01,2.617437053531566638e-01,2.551416946382789597e-01,2.505928714429129234e-01,2.472317407417274904e-01,2.446297849300091698e-01,2.408354283269787122e-01,2.374583304562662145e-01,2.346584673009941557e-01,2.318051029559491660e-01
4.900000000000000000e+01,3.143248005680332469e-01,2.961341418163064843e-01,2.853977884134672460e-01,2.780502707384226446e-01,2.725555781370224140e-01,2.682267864894799514e-01,2.617437055211682684e-01,2.551416950471141476e-01,2.505928721806929271e-01,2.472317418348316254e-01,2.446297863645751913e-01,2.408354303379337535e-01,2.374583331926081176e-01,2.346584705868209331e-01,2.318051068259613656e-01
4.925000000000000000e+01,3.143178931713118684e-01,2.961343075298181748e-01,2.853974909266623894e-01,2.780503405406905548e-01,2.725555812789645649e-01,2.682267851977624407e-01,2.617437056881811719e-01,2.551416954462829567e-01,2.505928728932163008e-01,2.472317428896427527e-01,2.446297877667112930e-01,2.408354323838082234e-01,2.374583358508789432e-01,2.346584740084717846e-01,2.318051106612940560e-01
4.950000000000000000e+01,3.143117685137403750e-01,2.961343125392916220e-01,2.853972344872205413e-01,2.780504076386771106e-01,2.725555832817974089e-01,2.682267839538549636e-01,2.617437058580416864e-01,2.551416958479637564e-01,2.505928736152481240e-01,2.472317439545858586e-01,2.446297891669131086e-01,2.408354343903035266e-01,2.374583384904549732e-01,2.346584770915802753e-01,2.318051144332724245e-01
4.975000000000000000e+01,3.143063857628504154e-01,2.961341703835306816e-01,2.853970169399522860e-01,2.780504716508029328e-01,2.725555842741873569e-01,2.682267827724307274e-01,2.617437060273866689e-01,2.551416962440962721e-01,2.505928743236727207e-01,2.472317450091418567e-01,2.446297905726539379e-01,2.408354363978782997e-01,2.374583412070028210e-01,2.346584802728181041e-01,2.318051181674592454e-01
5.000000000000000000e+01,3.143017053619118761e-01,2.961338942467758306e-01,2.853968360440373719e-01,2.780505322718820338e-01,2.725555843837649816e-01,2.682267816613213562e-01,2.617437061993189151e-01,2.551416966453023405e-01,2.505928750393486282e-01,2.472317460568701497e-01,2.446297919363689677e-01,2.408354383530926790e-01,2.374583437176352452e-01,2.346584836245455552e-01,2.318051220428770653e-01
