t,nu_0p05,nu_0p10,nu_0p15,nu_0p20,nu_0p25,nu_0p30,nu_0p40,nu_0p55,nu_0p70,nu_0p85,nu_1p00,nu_1p30,nu_1p70,nu_2p20,nu_3p00
1.000000000000000000e+02,7.411377608131145545e-01,7.768068745246258233e-01,7.952351837364302067e-01,8.078033579993377788e-01,8.173668346736231438e-01,8.250584997927123965e-01,8.368999409680580870e-01,8.494031180015689797e-01,8.582930467779448236e-01,8.650075122427710594e-01,8.702897303973358145e-01,8.781222329305337082e-01,8.852191872042090015e-01,8.911891359721578754e-01,8.973476616719443522e-01
1.002500000000000000e+02,7.411376833314091694e-01,7.768068718727236810e-01,7.952351836595076273e-01,8.078033579740548920e-01,8.173668346142451968e-01,8.250584996845027330e-01,8.368999407246056066e-01,8.494031175165170922e-01,8.582930460562344654e-01,8.650075113054616072e-01,8.702897292989437705e-01,8.781222315845848003e-01,8.852191856254050251e-01,8.911891342306993424e-01,8.973476598257559278e-01
1.005000000000000000e+02,7.411376049961987400e-01,7.768068694341667690e-01,7.952351835848567863e-01,8.078033579486653126e-01,8.173668345547508984e-01,8.250584995757399565e-01,8.368999404828316724e-01,8.494031170297349220e-01,8.582930453327718423e-01,8.650075103790966224e-01,8.702897281796534434e-01,8.781222302225037968e-01,8.852191840580828641e-01,8.911891323839299384e-01,8.973476577985977087e-01
1.007500000000000000e+02,7.411375260842100188e-01,7.768068672037807820e-01,7.952351835127379198e-01,8.078033579231542749e-01,8.173668344954790888e-01,8.250584994684841966e-01,8.368999402410374211e-01,8.494031165472284428e-01,8.582930446101865174e-01,8.650075094484461768e-01,8.702897271058951389e-01,8.781222288881872506e-01,8.852191825123744140e-01,8.911891307762654924e-01,8.973476561354202241e-01
1.010000000000000000e+02,7.411374468544158489e-01,7.768068651757311649e-01,7.952351834433679656e-01,8.078033578977017459e-01,8.173668344359301674e-01,8.250584993605326600e-01,8.368999399994804245e-01,8.494031160608344067e-01,8.582930438944484930e-01,8.650075085364891114e-01,8.702897260138098279e-01,8.781222275207438699e-01,8.852191809066132233e-01,8.911891290606052118e-01,8.973476543203616762e-01
1.012500000000000000e+02,7.411373675486530033e-01,7.768068633435233350e-01,7.952351833769918388e-01,8.078033578720310581e-01,8.173668343769925348e-01,8.250584992532631334e-01,8.368999397592240541e-01,8.494031155845847003e-01,8.582930431819154604e-01,8.650075076204326585e-01,8.702897249286278836e-01,8.781222262182326599e-01,8.852191794158408289e-01,8.911891272860589241e-01,8.973476521839544029e-01
1.015000000000000000e+02,7.411372883922480170e-01,7.768068617002908960e-01,7.952351833138243675e-01,8.078033578462699982e-01,8.173668343179497642e-01,8.250584991455159889e-01,8.368999395200824587e-01,8.494031151040439820e-01,8.582930424727309715e-01,8.650075067039084686e-01,8.702897238490769904e-01,8.781222248924127616e-01,8.852191778839396674e-01,8.911891256673059036e-01,8.973476506785914575e-01
1.017500000000000000e+02,7.411372095942843075e-01,7.768068602386816179e-01,7.952351832538619991e-01,8.078033578203991372e-01,8.173668342591128289e-01,8.250584990391840456e-01,8.368999392813126770e-01,8.494031146294533929e-01,8.582930417592993244e-01,8.650075058000341599e-01,8.702897227822834481e-01,8.781222235519693387e-01,8.852191762832228861e-01,8.911891239769660356e-01,8.973476488938566531e-01
1.020000000000000000e+02,7.411371313483601231e-01,7.768068589512997502e-01,7.952351831972326313e-01,8.078033577946811539e-01,8.173668342000030007e-01,8.250584989322128360e-01,8.368999390424101126e-01,8.494031141504901905e-01,8.582930410601049553e-01,8.650075048977514669e-01,8.702897217180416423e-01,8.781222222600375549e-01,8.852191748361208923e-01,8.911891222719227068e-01,8.973476467884505814e-01
1.022500000000000000e+02,7.411370538330480651e-01,7.768068578295718174e-01,7.952351831439482543e-01,8.078033577687468991e-01,8.173668341414792593e-01,8.250584988258635732e-01,8.368999388052789090e-01,8.494031136816383443e-01,8.582930403565565136e-01,8.650075040023595951e-01,8.702897206397552932e-01,8.781222209448719118e-01,8.852191733182109834e-01,8.911891206433020240e-01,8.973476452988344843e-01
1.025000000000000000e+02,7.411369772124906108e-01,7.768068568660220219e-01,7.952351830941555288e-01,8.078033577427898848e-01,8.173668340828690315e-01,8.250584987191100783e-01,8.368999385687593273e-01,8.494031132089001623e-01,8.582930396612551416e-01,8.650075030954899047e-01,8.702897195989506285e-01,8.781222196610979358e-01,8.852191717952416772e-01,8.911891189777439992e-01,8.973476435437039989e-01
1.027500000000000000e+02,7.411369016368976048e-01,7.768068560521967925e-01,7.952351830476508399e-01,8.078033577167215151e-01,8.173668340244607533e-01,8.250584986136906274e-01,8.368999383329086550e-01,8.494031127403739445e-01,8.582930389573759644e-01,8.650075022176558770e-01,8.702897185407472147e-01,8.781222183478230026e-01,8.852191703182602511e-01,8.911891173396816468e-01,8.973476415757218883e-01
1.030000000000000000e+02,7.411368272431269055e-01,7.768068553796850795e-01,7.952351830044780412e-01,8.078033576908503210e-01,8.173668339657955695e-01,8.250584985076957478e-01,8.368999380966208879e-01,8.494031122700097525e-01,8.582930382737203878e-01,8.650075013270673852e-01,8.702897175017342279e-01,8.781222170899507518e-01,8.852191688231640931e-01,8.911891157023061893e-01,8.973476399937699854e-01
1.032500000000000000e+02,7.411367541552965621e-01,7.768068548401186879e-01,7.952351829645954995e-01,8.078033576647829506e-01,8.173668339076897160e-01,8.250584984022777402e-01,8.368999378625787688e-01,8.494031118070518582e-01,8.582930375817919844e-01,8.650075004495425546e-01,8.702897164486537163e-01,8.781222158139490030e-01,8.852191673656543136e-01,8.911891140775186626e-01,8.973476382674278051e-01
1.035000000000000000e+02,7.411366824851174373e-01,7.768068544251126584e-01,7.952351829279463713e-01,8.078033576387483317e-01,8.173668338495134744e-01,8.250584982965091241e-01,8.368999376286180292e-01,8.494031113419943102e-01,8.582930368972113699e-01,8.650074995636657382e-01,8.702897154271056479e-01,8.781222145190641371e-01,8.852191658615014003e-01,8.911891124875315207e-01,8.973476364377562797e-01
1.037500000000000000e+02,7.411366123327475242e-01,7.768068541263916105e-01,7.952351828943349243e-01,8.078033576126412152e-01,8.173668337915209747e-01,8.250584981919940608e-01,8.368999373956762522e-01,8.494031108793851370e-01,8.582930362093242893e-01,8.650074986996081350e-01,8.702897143954729797e-01,8.781222132782782186e-01,8.852191644391608216e-01,8.911891108424112584e-01,8.973476347608490000e-01
1.040000000000000000e+02,7.411365437870702788e-01,7.768068539356559610e-01,7.952351828637281850e-01,8.078033575867574756e-01,8.173668337332766765e-01,8.250584980869621887e-01,8.368999371619506578e-01,8.494031104173989100e-01,8.582930355341434892e-01,8.650074978288163630e-01,8.702897133627842674e-01,8.781222120104241746e-01,8.852191629938932493e-01,8.911891092815239501e-01,8.973476330625926867e-01
1.042500000000000000e+02,7.411364769264113805e-01,7.768068538448662519e-01,7.952351828359182084e-01,8.078033575606908823e-01,8.173668336755802732e-01,8.250584979824507892e-01,8.368999369309128022e-01,8.494031099602824542e-01,8.582930348555843914e-01,8.650074969603047670e-01,8.702897123468442686e-01,8.781222107718337222e-01,8.852191614653986962e-01,8.911891077136647743e-01,8.973476313723470765e-01
1.045000000000000000e+02,7.411364118187644401e-01,7.768068538459704797e-01,7.952351828109508469e-01,8.078033575346955653e-01,8.173668336178273597e-01,8.250584978776438483e-01,8.368999366994952505e-01,8.494031095027089195e-01,8.582930341794787754e-01,8.650074960994957873e-01,8.702897113314280730e-01,8.781222095098516478e-01,8.852191601122193498e-01,8.911891060618725158e-01,8.973476297055648088e-01
1.047500000000000000e+02,7.411363485228085191e-01,7.768068539313492948e-01,7.952351827884843738e-01,8.078033575086112084e-01,8.173668335602491952e-01,8.250584977740214043e-01,8.368999364693996412e-01,8.494031090458928901e-01,8.582930335071733419e-01,8.650074952442481369e-01,8.702897103257150047e-01,8.781222082943882512e-01,8.852191586793799472e-01,8.911891045625325303e-01,8.973476279268084443e-01
1.050000000000000000e+02,7.411362870879402154e-01,7.768068540933342758e-01,7.952351827684652763e-01,8.078033574828021868e-01,8.173668335024424358e-01,8.250584976699221196e-01,8.368999362382160134e-01,8.494031085921068813e-01,8.582930328402847975e-01,8.650074943927877902e-01,8.702897092990984351e-01,8.781222070656197198e-01,8.852191572248472307e-01,8.911891030163980876e-01,8.973476263772067751e-01
1.052500000000000000e+02,7.411362275549814305e-01,7.768068543246743340e-01,7.952351827506798365e-01,8.078033574568315167e-01,8.173668334451489326e-01,8.250584975663146636e-01,8.368999360101224694e-01,8.494031081406837602e-01,8.582930321747643809e-01,8.650074935330444026e-01,8.702897083194115480e-01,8.781222058140395470e-01,8.852191558417851214e-01,8.911891013588677524e-01,8.973476247372703662e-01
1.055000000000000000e+02,7.411361699566406669e-01,7.768068546183003464e-01,7.952351827351191726e-01,8.078033574309576581e-01,8.173668333878056913e-01,8.250584974624834977e-01,8.368999357812102469e-01,8.494031076904461353e-01,8.582930315069366989e-01,8.650074926966283551e-01,8.702897073189803656e-01,8.781222046217972421e-01,8.852191544215604058e-01,8.911890999188497586e-01,8.973476228577811353e-01
1.057500000000000000e+02,7.411361143180701383e-01,7.768068549674275181e-01,7.952351827214357849e-01,8.078033574049694465e-01,8.173668333306338685e-01,8.250584973597455685e-01,8.368999355539088469e-01,8.494031072393306570e-01,8.582930308498121219e-01,8.650074918500038068e-01,8.702897063294461333e-01,8.781222034004684263e-01,8.852191530375304040e-01,8.911890983940568001e-01,8.973476214501471260e-01
1.060000000000000000e+02,7.411360606571887333e-01,7.768068553655499420e-01,7.952351827096303394e-01,8.078033573793323985e-01,8.173668332732376696e-01,8.250584972565857544e-01,8.368999353252218887e-01,8.494031067935531309e-01,8.582930301910385307e-01,8.650074910173113363e-01,8.702897053375180381e-01,8.781222022030984453e-01,8.852191516272119864e-01,8.911890967316919987e-01,8.973476198364055412e-01
1.062500000000000000e+02,7.411360089848454402e-01,7.768068558064151752e-01,7.952351826994037420e-01,8.078033573535018386e-01,8.173668332163566141e-01,8.250584971538393875e-01,8.368999351000380171e-01,8.494031063477179844e-01,8.582930295382538155e-01,8.650074901731111821e-01,8.702897043644121089e-01,8.781222009898326242e-01,8.852191502682082991e-01,8.911890953488361689e-01,8.973476178864756569e-01
1.065000000000000000e+02,7.411359593062718520e-01,7.768068562841367042e-01,7.952351826908411470e-01,8.078033573278020629e-01,8.173668331594258207e-01,8.250584970509694527e-01,8.368999348735738364e-01,8.494031059046606158e-01,8.582930288785448614e-01,8.650074893535469878e-01,8.702897033887164735e-01,8.781221998146553354e-01,8.852191489030650784e-01,8.911890938449975597e-01,8.973476165890991174e-01
1.067500000000000000e+02,7.411359116203130037e-01,7.768068567931232238e-01,7.952351826835322157e-01,8.078033573019861580e-01,8.173668331026303635e-01,8.250584969491105980e-01,8.368999346490278990e-01,8.494031054591176799e-01,8.582930282362029040e-01,8.650074885248996148e-01,8.702897024047546726e-01,8.781221986307325977e-01,8.852191474679558247e-01,8.911890922055002440e-01,8.973476150008565799e-01
1.070000000000000000e+02,7.411358659205803390e-01,7.768068573279909295e-01,7.952351826774688437e-01,8.078033572765231929e-01,8.173668330456684838e-01,8.250584968468519520e-01,8.368999344227974202e-01,8.494031050211692246e-01,8.582930275864222303e-01,8.650074877009691354e-01,8.702897014476240756e-01,8.781221974202632063e-01,8.852191461750412715e-01,8.911890908509300102e-01,8.973476131745443674e-01
1.072500000000000000e+02,7.411358221955126613e-01,7.768068578838371874e-01,7.952351826724070039e-01,8.078033572508680482e-01,8.173668329891831119e-01,8.250584967450041995e-01,8.368999342004622699e-01,8.494031045808283498e-01,8.582930269450230742e-01,8.650074868802689609e-01,8.702897004799073910e-01,8.781221962741069254e-01,8.852191448208985847e-01,8.911890893676261971e-01,8.973476117918629535e-01
1.075000000000000000e+02,7.411357804289210316e-01,7.768068584559096879e-01,7.952351826684739278e-01,8.078033572253724426e-01,8.173668329326487791e-01,8.250584966430486444e-01,8.368999339764185974e-01,8.494031041448043551e-01,8.582930262981053326e-01,8.650074860687613221e-01,8.702896995283838644e-01,8.781221950969683165e-01,8.852191434297880246e-01,8.911890877911731179e-01,8.973476102285906641e-01
1.077500000000000000e+02,7.411357406003202808e-01,7.768068590399009876e-01,7.952351826652626077e-01,8.078033571997397244e-01,8.173668328762885293e-01,8.250584965420501016e-01,8.368999337545859341e-01,8.494031037047359289e-01,8.582930256653444889e-01,8.650074852581449703e-01,8.702896985596151325e-01,8.781221939387667819e-01,8.852191421335257049e-01,8.911890864235504361e-01,8.973476085267910740e-01
1.080000000000000000e+02,7.411357026853168106e-01,7.768068596317012631e-01,7.952351826627946929e-01,8.078033571744761554e-01,8.173668328197132293e-01,8.250584964407086108e-01,8.368999335308486831e-01,8.494031032744332466e-01,8.582930250278129058e-01,8.650074844422378506e-01,8.702896976266174534e-01,8.781221927717516307e-01,8.852191407905977139e-01,8.911890849604566789e-01,8.973476070564269103e-01
1.082500000000000000e+02,7.411356666557487038e-01,7.768068602275782775e-01,7.952351826608029528e-01,8.078033571490211839e-01,8.173668327636181008e-01,8.250584963397208371e-01,8.368999333112371319e-01,8.494031028400257366e-01,8.582930243940896098e-01,8.650074836444558990e-01,8.702896966796719314e-01,8.781221916348850298e-01,8.852191394667341395e-01,8.911890834447259158e-01,8.973476055174367527e-01
1.085000000000000000e+02,7.411356324804175832e-01,7.768068608240001893e-01,7.952351826594736828e-01,8.078033571237350774e-01,8.173668327074996576e-01,8.250584962386945387e-01,8.368999330897801681e-01,8.494031024103327887e-01,8.582930237615048474e-01,8.650074828408063077e-01,8.702896957361336838e-01,8.781221904935790912e-01,8.852191381431608885e-01,8.911890820651779954e-01,8.973476039412806582e-01
1.087500000000000000e+02,7.411356001249265191e-01,7.768068614178587072e-01,7.952351826583980987e-01,8.078033570983103040e-01,8.173668326515141080e-01,8.250584961385588612e-01,8.368999328703923268e-01,8.494031019775553082e-01,8.582930231362403406e-01,8.650074820477693383e-01,8.702896948007856626e-01,8.781221893222335151e-01,8.852191368429982443e-01,8.911890806219675554e-01,8.973476024303131959e-01
1.090000000000000000e+02,7.411355695523855758e-01,7.768068620062101859e-01,7.952351826577060967e-01,8.078033570732375823e-01,8.173668325953604707e-01,8.250584960381249777e-01,8.368999326494763746e-01,8.494031015528251682e-01,8.582930225106696343e-01,8.650074812424609627e-01,8.702896938727102683e-01,8.781221882197615125e-01,8.852191355519462013e-01,8.911890791648110488e-01,8.973476008654341918e-01
1.092500000000000000e+02,7.411355407234689885e-01,7.768068625864774646e-01,7.952351826571708582e-01,8.078033570479818959e-01,8.173668325396392653e-01,8.250584959379807515e-01,8.368999324321833022e-01,8.494031011252223262e-01,8.582930218844437853e-01,8.650074804642698956e-01,8.702896929488841415e-01,8.781221870846998012e-01,8.852191342035222732e-01,8.911890777743846082e-01,8.973475994162044556e-01
1.095000000000000000e+02,7.411355135967309105e-01,7.768068631562085047e-01,7.952351826567938264e-01,8.078033570228854154e-01,8.173668324839225008e-01,8.250584958378591738e-01,8.368999322133914287e-01,8.494031007007375456e-01,8.582930212658322899e-01,8.650074796748938866e-01,8.702896920102304312e-01,8.781221859638022043e-01,8.852191329663228192e-01,8.911890763506740143e-01,8.973475979285162607e-01
1.097500000000000000e+02,7.411354881289672347e-01,7.768068637133852539e-01,7.952351826564075798e-01,8.078033569976280637e-01,8.173668324283295261e-01,8.250584957385663776e-01,8.368999319962934225e-01,8.494031002754204307e-01,8.582930206479441049e-01,8.650074788924091429e-01,8.702896911075230779e-01,8.781221848406670638e-01,8.852191316850875902e-01,8.911890749499963293e-01,8.973475962705870224e-01
1.100000000000000000e+02,7.411354642752610022e-01,7.768068642561283266e-01,7.952351826560980497e-01,8.078033569727762764e-01,8.173668323725655771e-01,8.250584956389818148e-01,8.368999317781575797e-01,8.494030998558129708e-01,8.582930200340276317e-01,8.650074781091816600e-01,8.702896901880987635e-01,8.781221837402980457e-01,8.852191303528935684e-01,8.911890735497556282e-01,8.973475949496886317e-01
1.102500000000000000e+02,7.411354419895089807e-01,7.768068647827472972e-01,7.952351826556132153e-01,8.078033569477159892e-01,8.173668323172420536e-01,8.250584955397186615e-01,8.368999315631386882e-01,8.494030994348863439e-01,8.582930194151623393e-01,8.650074773383588100e-01,8.702896892829309339e-01,8.781221826394846053e-01,8.852191291369911896e-01,8.911890721593143105e-01,8.973475934846837365e-01
1.105000000000000000e+02,7.411354212242448058e-01,7.768068652918849182e-01,7.952351826551866676e-01,8.078033569227998090e-01,8.173668322619165316e-01,8.250584954404809324e-01,8.368999313469478452e-01,8.494030990155181371e-01,8.582930188101834945e-01,8.650074765658456455e-01,8.702896883686231932e-01,8.781221815054062185e-01,8.852191278657151052e-01,8.911890707989973404e-01,8.973475917308814109e-01
1.107500000000000000e+02,7.411354019313498576e-01,7.768068657823523626e-01,7.952351826544735713e-01,8.078033568976963341e-01,8.173668322067251246e-01,8.250584953420145862e-01,8.368999311321430046e-01,8.494030985975006276e-01,8.582930181995226393e-01,8.650074757907173506e-01,8.702896874781645975e-01,8.781221804444818702e-01,8.852191265977205070e-01,8.911890693898784077e-01,8.973475905398685670e-01
1.110000000000000000e+02,7.411353840617137534e-01,7.768068662531210089e-01,7.952351826536349089e-01,8.078033568730340619e-01,8.173668321513560819e-01,8.250584952433378527e-01,8.368999309167134415e-01,8.494030981829319149e-01,8.582930175970088227e-01,8.650074750290170922e-01,8.702896865808696925e-01,8.781221793493709793e-01,8.852191253545768079e-01,8.911890680534390041e-01,8.973475890970804558e-01
1.112500000000000000e+02,7.411353675658788331e-01,7.768068667033491970e-01,7.952351826524433065e-01,8.078033568481441939e-01,8.173668320964128098e-01,8.250584951448877158e-01,8.368999307039507451e-01,8.494030977685173012e-01,8.582930169876501481e-01,8.650074742653889315e-01,8.702896856801555225e-01,8.781221782639878626e-01,8.852191241089966134e-01,8.911890667105105690e-01,8.973475873959905202e-01
1.115000000000000000e+02,7.411353523940240606e-01,7.768068671324500629e-01,7.952351826511511179e-01,8.078033568234230799e-01,8.173668320414755328e-01,8.250584950465656986e-01,8.368999304902988712e-01,8.494030973541779606e-01,8.582930163936502987e-01,8.650074735093480349e-01,8.702896847972262373e-01,8.781221771825904465e-01,8.852191228867496431e-01,8.911890652934113533e-01,8.973475861849881108e-01
1.117500000000000000e+02,7.411353384959490365e-01,7.768068675399582013e-01,7.952351826494886700e-01,8.078033567984720387e-01,8.173668319866597143e-01,8.250584949489047082e-01,8.368999302777472282e-01,8.494030969433012945e-01,8.582930157936848881e-01,8.650074727414126530e-01,8.702896839111013971e-01,8.781221761169616391e-01,8.852191216186715561e-01,8.911890640090467386e-01,8.973475847638838765e-01
1.120000000000000000e+02,7.411353258216257789e-01,7.768068679254940267e-01,7.952351826475488883e-01,8.078033567739731913e-01,8.173668319316993447e-01,8.250584948510988337e-01,8.368999300649989648e-01,8.494030965336833994e-01,8.582930151986751799e-01,8.650074720007053797e-01,8.702896830354061031e-01,8.781221750547106852e-01,8.852191204332978680e-01,8.911890626832315032e-01,8.973475831753529031e-01
1.122500000000000000e+02,7.411353143209199468e-01,7.768068682889405219e-01,7.952351826451865557e-01,8.078033567492217681e-01,8.173668318771252217e-01,8.250584947534630453e-01,8.368999298544420595e-01,8.494030961256359147e-01,8.582930146025272711e-01,8.650074712479773886e-01,8.702896821414800588e-01,8.781221739561209105e-01,8.852191192197031988e-01,8.911890612590035454e-01,8.973475818833036577e-01
1.125000000000000000e+02,7.411353039441473944e-01,7.768068686302129766e-01,7.952351826426665715e-01,8.078033567246799551e-01,8.173668318225736362e-01,8.250584946559985644e-01,8.368999296433221602e-01,8.494030957162467255e-01,8.582930140153460785e-01,8.650074705041254086e-01,8.702896812867377818e-01,8.781221729347190585e-01,8.852191179423434253e-01,8.911890600249282590e-01,8.973475804833130898e-01
1.127500000000000000e+02,7.411352946417695264e-01,7.768068689493848877e-01,7.952351826397228152e-01,8.078033566998693571e-01,8.173668317681581641e-01,8.250584945591651342e-01,8.368999294329690919e-01,8.494030953123511418e-01,8.582930134263931921e-01,8.650074697559128056e-01,8.702896804148536614e-01,8.781221718776310858e-01,8.852191168009524436e-01,8.911890587159277954e-01,8.973475790084918247e-01
1.130000000000000000e+02,7.411352863648005274e-01,7.768068692466718606e-01,7.952351826364547627e-01,8.078033566755407069e-01,8.173668317135762695e-01,8.250584944622142425e-01,8.368999292228408438e-01,8.494030949075890291e-01,8.582930128381917045e-01,8.650074690230070695e-01,8.702896795501807725e-01,8.781221708260926739e-01,8.852191155962368940e-01,8.911890572854325177e-01,8.973475776334726151e-01
1.132500000000000000e+02,7.411352790648680910e-01,7.768068695223202536e-01,7.952351826327809237e-01,8.078033566509364993e-01,8.173668316593889482e-01,8.250584943653971326e-01,8.368999290144640835e-01,8.494030945057923221e-01,8.582930122549348173e-01,8.650074682860867670e-01,8.702896786863957290e-01,8.781221697844245888e-01,8.852191143802176088e-01,8.911890560998444455e-01,8.973475762536533562e-01
1.135000000000000000e+02,7.411352726941179414e-01,7.768068697767167574e-01,7.952351826289068004e-01,8.078033566265420129e-01,8.173668316052256078e-01,8.250584942687878565e-01,8.368999288058210917e-01,8.494030941012539193e-01,8.582930116744409421e-01,8.650074675489620724e-01,8.702896778356231655e-01,8.781221687518970809e-01,8.852191132116857819e-01,8.911890548074233864e-01,8.973475748937822516e-01
1.137500000000000000e+02,7.411352672055738777e-01,7.768068700103104574e-01,7.952351826245975808e-01,8.078033566019018341e-01,8.173668315511631866e-01,8.250584941727853172e-01,8.368999285976408409e-01,8.494030937041728846e-01,8.582930110961982662e-01,8.650074668210124829e-01,8.702896769844543634e-01,8.781221677263404413e-01,8.852191120169635719e-01,8.911890533946020820e-01,8.973475735390971098e-01
1.140000000000000000e+02,7.411352625531092420e-01,7.768068702236209377e-01,7.952351826200237950e-01,8.078033565776663316e-01,8.173668314969720905e-01,8.250584940766524378e-01,8.368999283901028541e-01,8.494030933041911702e-01,8.582930105146985289e-01,8.650074660947038030e-01,8.702896761236388334e-01,8.781221666661422898e-01,8.852191108585968360e-01,8.911890522326195718e-01,8.973475720732143612e-01
1.142500000000000000e+02,7.411352586912847151e-01,7.768068704172411687e-01,7.952351826150416692e-01,8.078033565531402838e-01,8.173668314431560278e-01,8.250584939806373530e-01,8.368999281838885862e-01,8.494030929085208959e-01,8.582930099440080340e-01,8.650074653732074959e-01,8.702896752894098142e-01,8.781221656778064322e-01,8.852191096651310653e-01,8.911890509564929230e-01,8.973475708297089515e-01
1.145000000000000000e+02,7.411352555760014615e-01,7.768068705917815508e-01,7.952351826098722487e-01,8.078033565289254314e-01,8.173668313893736048e-01,8.250584938848961603e-01,8.368999279776550004e-01,8.494030925091702322e-01,8.582930093700915641e-01,8.650074646426934022e-01,8.702896744424063469e-01,8.781221646569269401e-01,8.852191085279700333e-01,8.911890495973024962e-01,8.973475694948672698e-01
1.147500000000000000e+02,7.411352531637304120e-01,7.768068707479857116e-01,7.952351826043377869e-01,8.078033565044000497e-01,8.173668313356887705e-01,8.250584937896644488e-01,8.368999277716503427e-01,8.494030921183494121e-01,8.582930088023401627e-01,8.650074639345061156e-01,8.702896736114634768e-01,8.781221636376755901e-01,8.852191073772628371e-01,8.911890484221396402e-01,8.973475679402577176e-01
1.150000000000000000e+02,7.411352514122726554e-01,7.768068708864955818e-01,7.952351825985612965e-01,8.078033564803147604e-01,8.173668312818807014e-01,8.250584936943585745e-01,8.368999275666285653e-01,8.494030917240288359e-01,8.582930082274748962e-01,8.650074632160414945e-01,8.702896727662347010e-01,8.781221626338251429e-01,8.852191061609844258e-01,8.911890471620423915e-01,8.973475668146408957e-01
1.152500000000000000e+02,7.411352502804485765e-01,7.768068710081439399e-01,7.952351825924444118e-01,8.078033564559687907e-01,8.173668312284236848e-01,8.250584935991724933e-01,8.368999273625359336e-01,8.494030913333802113e-01,8.582930076689795351e-01,8.650074625082271318e-01,8.702896719490404998e-01,8.781221616328785951e-01,8.852191050787953097e-01,8.911890458546022353e-01,8.973475654991666106e-01
1.155000000000000000e+02,7.411352497283870688e-01,7.768068711136496551e-01,7.952351825861709855e-01,8.078033564318597426e-01,8.173668311750249549e-01,8.250584935042620804e-01,8.368999271586952116e-01,8.494030909406953267e-01,8.582930071034895469e-01,8.650074617927850928e-01,8.702896711214125336e-01,8.781221606422703330e-01,8.852191039359966762e-01,8.911890446672323662e-01,8.973475639095059853e-01
1.157500000000000000e+02,7.411352497171843634e-01,7.768068712038417312e-01,7.952351825796180051e-01,8.078033564074581507e-01,8.173668311217097138e-01,8.250584934098272871e-01,8.368999269548077491e-01,8.494030905544096566e-01,8.582930065439822176e-01,8.650074610952442900e-01,8.702896702944892260e-01,8.781221596200678992e-01,8.852191027684285229e-01,8.911890434228963986e-01,8.973475628470759524e-01
1.160000000000000000e+02,7.411352502092463101e-01,7.768068712795757058e-01,7.952351825728654067e-01,8.078033563834798869e-01,8.173668310682777882e-01,8.250584933153396472e-01,8.368999267522732044e-01,8.494030901660420962e-01,8.582930059813275170e-01,8.650074603916347860e-01,8.702896694776821596e-01,8.781221586618255248e-01,8.852191016692155801e-01,8.911890421654200534e-01,8.973475615505210889e-01
1.162500000000000000e+02,7.411352511680795452e-01,7.768068713415562376e-01,7.952351825658469098e-01,8.078033563592678101e-01,8.173668310151941396e-01,8.250584932209290567e-01,8.368999265502576890e-01,8.494030897799362823e-01,8.582930054290296429e-01,8.650074596899782753e-01,8.702896686639289836e-01,8.781221576754847380e-01,8.852191005344702823e-01,8.911890409668209445e-01,8.973475600629888804e-01
1.165000000000000000e+02,7.411352525586754059e-01,7.768068713907214651e-01,7.952351825587211653e-01,8.078033563352468027e-01,8.173668309621685557e-01,8.250584931268436506e-01,8.368999263487830742e-01,8.494030893937744020e-01,8.582930048736756579e-01,8.650074589936331826e-01,8.702896678556978349e-01,8.781221566870541784e-01,8.852190994230236809e-01,8.911890397379955697e-01,8.973475589254772400e-01
1.167500000000000000e+02,7.411352543470002274e-01,7.768068714278126841e-01,7.952351825513649386e-01,8.078033563109864312e-01,8.173668309092205764e-01,8.250584930331918976e-01,8.368999261469681761e-01,8.494030890119493860e-01,8.582930043203597092e-01,8.650074583021521990e-01,8.702896670321780270e-01,8.781221557191893901e-01,8.852190982989447399e-01,8.911890385287791760e-01,8.973475576474272408e-01
1.170000000000000000e+02,7.411352565005022708e-01,7.768068714536854324e-01,7.952351825438943589e-01,8.078033562871395068e-01,8.173668308561606866e-01,8.250584929395147205e-01,8.368999259469037666e-01,8.494030886294001714e-01,8.582930037696047121e-01,8.650074576130082349e-01,8.702896662431961472e-01,8.781221547483936130e-01,8.852190972067435215e-01,8.911890373197888238e-01,8.973475562630929270e-01
1.172500000000000000e+02,7.411352589876841757e-01,7.768068714691223065e-01,7.952351825362222737e-01,8.078033562630507758e-01,8.173668308034438557e-01,8.250584928458908340e-01,8.368999257469410535e-01,8.494030882477425770e-01,8.582930032234286077e-01,8.650074569173976657e-01,8.702896654381248043e-01,8.781221537911435560e-01,8.852190961145853798e-01,8.911890361185050846e-01,8.973475550483692720e-01
1.175000000000000000e+02,7.411352617785549324e-01,7.768068714749254422e-01,7.952351825284791342e-01,8.078033562391668809e-01,8.173668307507797604e-01,8.250584927526248835e-01,8.368999255477843624e-01,8.494030878679810215e-01,8.582930026779590493e-01,8.650074562397082056e-01,8.702896646434684635e-01,8.781221528051234015e-01,8.852190949676895793e-01,8.911890349436003556e-01,8.973475537884048059e-01
1.177500000000000000e+02,7.411352648440625579e-01,7.768068714719462697e-01,7.952351825206053215e-01,8.078033562150365166e-01,8.173668306981910492e-01,8.250584926597067659e-01,8.368999253480441380e-01,8.494030874905477146e-01,8.582930021307274560e-01,8.650074555541241716e-01,8.702896638435554388e-01,8.781221518756342492e-01,8.852190939281570081e-01,8.911890337251899830e-01,8.973475525085178317e-01
